,Unnamed: 0,url,label,text
2485,2485,"http://www.nytimes.com/2015/04/15/us/senators-reach-deal-on-iran-nuclear-talks.html?ref=politics
http://www.cnn.com/2015/04/14/politics/corker-iran-bill-deal-reached/index.html",0,"WASHINGTON — The White House relented on Tuesday and said President Obama would sign a compromise bill giving Congress a voice on the proposed nuclear accord with Iran as the Senate Foreign Relations Committee, in rare unanimous agreement, moved the legislation to the full Senate for a vote.

An unusual alliance of Republican opponents of the nuclear deal and some of Mr. Obama’s strongest Democratic supporters demanded a congressional role as international negotiators work to turn this month’s nuclear framework into a final deal by June 30. White House officials insisted they extracted crucial last-minute concessions. Republicans — and many Democrats — said the president simply got overrun.

“We’re involved here. We have to be involved here,” said Senator Benjamin L. Cardin of Maryland, the committee’s ranking Democrat, who served as a bridge between the White House and Republicans as they negotiated changes in the days before the committee’s vote on Tuesday. “Only Congress can change or permanently modify the sanctions regime.”

The essence of the legislation is that Congress will have a chance to vote on whatever deal emerges with Iran — if one is reached by June 30 — but in a way that would be extremely difficult for Mr. Obama to lose, allowing Secretary of State John Kerry to tell his Iranian counterpart that the risk that an agreement would be upended on Capitol Hill is limited."
2487,2487,http://www.nytimes.com/2015/04/17/business/obama-trade-legislation-fast-track-authority-trans-pacific-partnership.html?hp=&action=click&pgtype=Homepage&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,0,"WASHINGTON — Key congressional leaders agreed on Thursday on legislation to give President Obama special authority to finish negotiating one of the world’s largest trade accords, opening a rare battle that aligns the president with Republicans against a broad coalition of Democrats.

In what is sure to be one of the toughest fights of Mr. Obama’s last 19 months in office, the “fast track” bill allowing the White House to pursue its planned Pacific trade deal also heralds a divisive fight within the Democratic Party, one that could spill into the 2016 presidential campaign.

With committee votes planned next week, liberal senators such as Sherrod Brown of Ohio are demanding to know Hillary Rodham Clinton’s position on the bill to give the president so-called trade promotion authority, or T.P.A.

Trade unions, environmentalists and Latino organizations — potent Democratic constituencies — quickly lined up in opposition, arguing that past trade pacts failed to deliver on their promise and that the latest effort would harm American workers."
2491,2491,http://www.nytimes.com/2015/04/18/us/politics/republicans-in-quandary-over-vote-on-loretta-lynch.html?ref=politics&assetType=nyt_now,0,"WASHINGTON — Senate Republicans do not want to be held responsible for rejecting the historic nomination of Loretta E. Lynch, the first African-American woman picked to be attorney general. But they also are in no hurry to see her confirmed because of her defense of President Obama’s immigration policies.

That contradiction showed signs of being self defeating on Friday, when a visibly emotional Mr. Obama elevated the issue at a news conference by saying “Enough! Enough!” about the record delay, after a call the day before from Jeb Bush, one of the top Republican presidential prospects, to confirm Ms. Lynch.

Ms. Lynch is nearing six months in a state of suspended Senate animation, her nomination moving neither forward nor backward but instead becoming a bargaining chip in an unrelated battle, a calculation that carries no small irony given that no Republicans have challenged her credentials, and almost all of them had expressed their enmity for the man she would replace, Attorney General Eric H. Holder Jr."
2494,2494,"http://www.nytimes.com/2015/04/19/us/gop-hopefuls-in-new-hampshire-attack-clinton-more-than-one-another.html?ref=politics&_r=0
http://www.cnn.com/2015/04/18/politics/gop-2016-hopefuls-take-aim-at-hillary-each-other-at-summit/index.html",0,"NASHUA, N.H. — They attacked her judgment on resetting American relations with Russia and protecting American diplomats in Libya. They slammed her as secretive for using a personal email account at the State Department and deleting messages in the face of scrutiny. They mocked her recent campaign events in Iowa as inauthentic and her unannounced lunch at Chipotle as antisocial. They even reached back to her husband’s infidelity to disparage her.

An energized, confident bench of 19 presidential candidates and potential contenders took turns taking shots at Hillary Rodham Clinton or competing with her on policy ideas at a Republican gathering in the ballroom of the Crowne Plaza hotel here, the first high-profile political event since Mrs. Clinton announced her bid for the White House last Sunday.

Senator Rand Paul of Kentucky made a robust argument against Mrs. Clinton on Saturday over the disintegration of Libya, her State Department email and the Clinton Foundation’s acceptance of contributions from foreign nations, including some with poor records on women’s rights. But he was especially harsh when he talked about the insurgent attack in Benghazi, Libya, in 2012 that led to the death of Ambassador J. Christopher Stevens and three other Americans.

“I think her dereliction of duty, her not doing her job” on Benghazi, “should forever preclude her from holding high office,” Mr. Paul said to a standing ovation."
2504,2504,"http://www.nytimes.com/2012/08/01/us/politics/polls-give-obama-edge-in-pennsylvania-ohio-and-florida.html?_r=1&hp=
http://politicalticker.blogs.cnn.com/2012/08/01/polls-obama-over-50-in-florida-ohio-and-pennsylvania/",0,"President Obama is struggling to convince voters that he deserves to win re-election based on his handling of the economy, but his empathy and personal appeal give him an edge over Mitt Romney in Ohio, Florida and Pennsylvania, according to Quinnipiac University/New York Times/CBS News polls.

The contours of a deeply competitive presidential race, with three months remaining until the election, are highlighted in the new surveys of likely voters in the three battleground states. Mr. Romney drew fairly even with Mr. Obama when voters were asked about managing the nation’s financial situation, but his candidacy remains tested by concerns over his business background and his reluctance to release more of his tax returns.

The polls in the three states, all of which Mr. Obama carried in 2008, offer a window into challenges and opportunities for both candidates as August begins and they prepare for their nominating conventions and the general election fight. Most paths to victory that the campaigns are pursuing include winning at least two of the states."
2511,2511,http://www.nytimes.com/2015/04/24/us/cash-flowed-to-clinton-foundation-as-russians-pressed-for-control-of-uranium-company.html,0,"The headline on the website Pravda trumpeted President Vladimir V. Putin’s latest coup, its nationalistic fervor recalling an era when its precursor served as the official mouthpiece of the Kremlin: “Russian Nuclear Energy Conquers the World.”

The article, in January 2013, detailed how the Russian atomic energy agency, Rosatom, had taken over a Canadian company with uranium-mining stakes stretching from Central Asia to the American West. The deal made Rosatom one of the world’s largest uranium producers and brought Mr. Putin closer to his goal of controlling much of the global uranium supply chain.

But the untold story behind that story is one that involves not just the Russian president, but also a former American president and a woman who would like to be the next one.

At the heart of the tale are several men, leaders of the Canadian mining industry, who have been major donors to the charitable endeavors of former President Bill Clinton and his family. Members of that group built, financed and eventually sold off to the Russians a company that would become known as Uranium One."
2523,2523,http://www.nytimes.com/2015/04/30/us/politics/bernie-sanders-campaign-for-president.html?ref=politics,0,"SHOWS: WASHINGTON, DC, UNITED STATES (APRIL 30, 2015) (REUTERS - ACCESS ALL) 1. U.S. SENATOR BERNIE SANDERS WALKING TO PODIUM 2. (SOUNDBITE) (English) U.S. SENATOR, BERNIE SANDERS, SAYING: “This country today, in my view, has more serious crises than any time since the Great Depression of the 1930’s. For most Americans, their reality is that they are working longer hours for lower wages and inflation-adjusted income, they are earning less money than they used to years ago despite a great increase in technology and productivity. So, all over this country, I have been talking to people and they say - how does it happen? I am producing more, but I am working longer hours for lower wages. My kid can’t afford to go to college, I am having a hard time affording healthcare. How does that happen? While at exactly the same time, 99 percent of all new income generated in this country is going to the top one percent. How does it happen? That the top one percent owns almost as much wealth as the bottom 90 percent. And my conclusion is that that type of economics is not only immoral, it is not only wrong, it is unsustainable. It can’t continue. We can’t continue having a nation in which we have the highest rate of childhood poverty of any major nation on earth at the same time as we are seeing a proliferation of millionaires and billionaires.” 3. WIDE OF SANDER AT MICROPHONE, PAN TO PRESS 4. (SOUNDBITE) (English) U.S. SENATOR BERNIE SANDERS, SAYING: “We now have a political situation where billionaires are literally able to buy elections and candidates. Let’s not kid ourselves. That is the reality right now. So you got the Koch brothers and other billionaire families now prepared to spend hundreds and hundreds of millions of dollars in elections to buy the candidates of their choice, often extreme right wing candidates. I am the former chairman of the Senate Veterans (Affairs) Committee, and I can tell you, I don’t believe that the men and women who defended American democracy fought to create a situation where billionaires own the political process.”"
2525,2525,"http://www.nytimes.com/2015/05/02/nyregion/charges-in-bridge-scandal-pose-trouble-for-chris-christie.html?ref=politics&_r=0
http://www.politico.com/story/2015/05/chris-christies-not-so-terrible-day-117562.html?hp=t3_r",0,"In an era of maddeningly careful politics, Gov. Chris Christie rocketed to national stardom as brazenly incautious. His excesses defined him: the scorching rants, the seductive oversharing, the caustic insults and endless public feuds.

Harmless theatrics, he said.

But the in-your-face instincts and boundary-breaking behavior that Mr. Christie brought to public life found a vindictive host in the fiercely loyal circle around him, as the federal indictment of a top appointee and a former deputy chief of staff in the George Washington Bridge lane-closing scandal laid bare on Friday.

The 37-page charging document recounts a ruthless act of political retribution: To punish a small-town mayor for refusing to endorse Mr. Christie’s 2013 re-election, the governor’s confidants unleashed a major traffic jam that gridlocked ordinary commuters, emergency responders and children on the first day of school.

Nowhere does the indictment say Mr. Christie, a Republican, knew of the scheme or was involved in it."
2533,2533,http://www.nytimes.com/2015/05/06/world/middleeast/isis-texas-muhammad-cartoons.html?_r=0,0,"WASHINGTON — Counterterrorism officials on Tuesday were studying the electronic trails left by two men killed by a police officer as they shot at a Prophet Muhammad cartoon contest in Texas, looking for any direct ties to the Islamic State extremist group in Syria. The group praised the gunmen in a statement as “soldiers of the caliphate,” the unified Muslim land that it purports to be building.

But any secret ties that officials might find may be less important than the public exchanges of messages on Twitter by one of the gunmen, Elton Simpson, in the weeks before the attack. Mr. Simpson, a convert to Islam with a long history of extremism, regularly traded calls for violence on Twitter with Islamic State fighters and supporters, as well as avowed enemies of Pamela Geller, the organizer of the cartoon contest.

His Twitter contacts included Junaid Hussain, a British fighter with the Islamic State in Syria known as Abu Hussain al-Britani, and Mohamed Abdullahi Hassan, a Somali-American now in Somalia who uses the name Mujahid Miski and frequently promotes the Islamic State. Both men called for violence, and Mr. Hassan had suggested the Texas event as a possible target.

On April 23, 10 days before the Texas attack, Mr. Hassan linked to the planned cartoon event in Texas, praised the January shootings at a satirical newspaper in Paris and called on jihadists in the United States to follow that example."
2535,2535,"http://www.nytimes.com/2015/05/07/world/europe/germanwings-flight-9525-crash-andreas-lubitz.html?_r=0
http://www.usatoday.com/story/news/world/2015/05/06/previous-controlled-descent/70875516/",0,"PARIS — Andreas Lubitz, the co-pilot suspected of deliberately flying a German airliner into the French Alps, appears to have rehearsed preparations for the plane’s fatal dive during an earlier flight on the day of the crash, the French authorities said in a preliminary report published on Wednesday.

The initial findings by the Bureau of Investigations and Analyses show that the co-pilot repeatedly adjusted the Germanwings plane’s altitude dial to 100 feet during its outbound flight to Barcelona, Spain, from Düsseldorf, Germany, on March 24.

The maneuvers, which were captured by the plane’s flight data recorder, took place while the captain had left the cockpit temporarily.

“To us, it is clear that this was some kind of rehearsal,” said Rémi Jouty, the bureau’s director. “We see the same actions being taken in the same circumstances, at a moment when the co-pilot was alone in the cockpit.”

The new information provides further evidence that the 27-year-old co-pilot crashed the Airbus A320 intentionally after locking the captain out of the cockpit, killing himself and 149 others, on its return leg to Düsseldorf.

An analysis of a cockpit audio recording from one of the plane’s so-called black boxes led a French prosecutor to declare that Mr. Lubitz had acted deliberately."
2536,2536,http://www.nytimes.com/politics/first-draft/2015/05/06/bernie-sanders-urges-breaking-up-big-banks/,0,"Photo

Senator Bernie Sanders, Independent of Vermont and a 2016 Democratic candidate for president, is pushing his new role as a voice to the left of Hillary Rodham Clinton.

On Wednesday, despite refusing to answer any questions about his Democratic rival, Mr. Sanders offered yet another glimpse at the sort of populist issues he planned to inject into the Democratic nominating fight.

“Today, 99 percent of all new income is going to the top 1 percent,” Mr. Sanders said in a news conference in the Capitol to introduce legislation that would break up the banks that are deemed “too big to fail.”

“The top one-tenth of 1 percent now owns almost as much wealth as the bottom 90 percent,” he said.

Mrs. Clinton has come under fire for her family’s close ties to the financial sector, including highly paid speeches made for Wall Street bankers.

Mr. Sanders’s legislation, which he introduced with Representative Brad Sherman, Democrat of California, would require regulators at the Financial Stability Oversight Council to establish a list of banks that are “too big to fail” — and then call on the Treasury secretary to break up those financial institutions within a year.

“If an institution is too big to fail, it is too big to exist, and that is the bottom line,” Mr. Sanders said.

"
2538,2538,http://www.nytimes.com/2015/05/06/upshot/mike-huckabee-and-the-continuing-influence-of-evangelicals.html?ref=politics&abt=0002&abg=1,0,"The religious right remains the largest voting bloc in the Republican Party, and that gives Mike Huckabee, the former Arkansas governor, the potential to play a big role in the presidential nominating contest.

But Mr. Huckabee, who was set to announce his presidential bid Tuesday morning, will have a harder time winning Iowa than he did in 2008, when religious conservatives had serious reservations about the two main candidates, John McCain and Mitt Romney.

This year’s conservative favorites do not have Mr. Romney’s vulnerabilities among evangelicals, like Mormonism or past support for abortion rights. Some candidates might be outright good fits, like Scott Walker, an evangelical Christian and the son of a pastor.

Mr. Huckabee, a Southern Baptist minister who won the Iowa caucuses and five state primaries in 2008, has retained at least some of his support among evangelical Christians, averaging around 8 percent in the polls — as much as fresh-faced candidates like Ted Cruz or Rand Paul."
2541,2541,http://www.nytimes.com/2015/05/13/world/asia/nepal-earthquake-east-of-kathmandu.html?_r=0,0,"Residents and office workers ran screaming into the streets, and people described plumes of mud and clouds of dust rising up as cracked structures fell. Prakash Banjara, an engineering student, was on an aid mission, delivering rice to villages in Sindhupalchok District, when “the earth started shaking so violently.”

“The mountains before my eyes started tumbling down in massive landslides,” Mr. Banjara said by telephone. He begged for help for his small group of volunteers, stranded by landslides on an isolated road, unable to contact the police.

“We are clinging together on the road, hoping the clouds will go away,” he said. “I saw buildings crumble as we made our way here. Maybe there are people trapped in them. We have no way of knowing yet.”"
2551,2551,"http://www.nytimes.com/2015/05/14/us/amtrak-train-derails-crash-philadelphia.html?hp=&action=click&pgtype=Homepage&module=a-lede-package-region&region=top-news&WT.nav=top-news&_r=0
http://www.cnn.com/2015/05/13/us/philadelphia-amtrak-train-derailment/index.html",0,"PHILADELPHIA — An engineer jammed on the emergency brakes just seconds before Tuesday’s fatal Amtrak derailment, but the train — traveling at 106 miles an hour, more than twice the speed limit — slowed only slightly, federal authorities said, before hurtling off its tracks, killing at least seven people and injuring more than 200.

Survivors who emerged battered and bloodied described a chaotic scene, with passengers thrown against walls, furniture and one another, and luggage and other items and falling on terrified riders. By Wednesday night, as cars were being removed, some passengers still had not been accounted for.

Investigators say that it is too early to know whether speed alone caused the wreck and that they will examine other factors, such as track conditions, throttle and brake settings and alarms in the engineer’s cab. They were also studying video from a camera mounted on the locomotive, and they plan to interview the engineer, who spoke to the police but may have given only limited information, Mayor Michael A. Nutter said.

“As we know, it takes a long time to decelerate a train,” said Robert Sumwalt, the National Transportation Safety Board official who is leading the investigation, in a news conference. He added, “You’re supposed to enter the curve at 50 miles per hour. He was already in the curve.”"
2552,2552,http://www.nytimes.com/2015/05/09/world/europe/david-cameron-and-conservatives-emerge-victorious-in-british-election.html?hp=&action=click&pgtype=Homepage&module=span-ab-top-region&region=top-news&WT.nav=top-news,0,"LONDON — Prime Minister David Cameron and his Conservatives won a resounding victory in the British general election, with complete results on Friday showing that the party had secured an overall majority in Parliament.

The vote was a stunning disappointment for the opposition Labour Party and its leader, Ed Miliband, who had shifted the party away from the more centrist strategy it pursued in the late 1990s and early 2000s under Tony Blair. Mr. Miliband stepped down on Friday, opening up a new debate over the party’s direction.

The result defied pre-election opinion polls that suggested a tight race between the Conservatives and Labour. It returns Mr. Cameron to 10 Downing Street for a second term, with enough seats in the House of Commons to act on his agenda without having to rely on support from smaller parties.

He went to Buckingham Palace on Friday for the formal step of being invited by the queen to form a new government."
2556,2556,http://www.nytimes.com/2015/05/17/us/politics/the-right-aims-at-democrats-on-social-media-to-hit-clinton.html?ref=politics&_r=0,0,"WASHINGTON — A Twitter post recently caught the eye of Bill McKibben, the environmental advocate and godfather of the Keystone XL pipeline protests. It included an image from “The Simpsons” showing Homer and his family basking in mountains of cash in their living room, followed by a report on Hillary Rodham Clinton’s appearing at a fund-raiser with a lobbyist from the Keystone fight.

Mr. McKibben’s environmental organization, 350.org, has been trying to raise awareness about the ties it sees between lobbyists for the oil pipeline and former aides to Mrs. Clinton. He promptly shared the post with his 150,000 Twitter followers, and the reaction was immediate.

“You expect different from a Clinton?” one person responded on Twitter. And from another: “Did you need another reason not to vote for Hillary Clinton?” Lost in the response was the source of the offending tweet. It was not another environmental organization or even a liberal challenger to Mrs. Clinton. Instead, it was a conservative group called America Rising PAC, which is trying, with laserlike focus, to weaken the woman who almost everyone believes will be the Democratic Party’s candidate for president in 2016."
2562,2562,"http://www.nytimes.com/2015/05/19/us/politics/state-department-proposes-january-release-of-clinton-emails.html?ref=politics
http://www.politico.com/story/2015/05/hillary-clinton-emails-state-department-release-asap-118091.html?hp=rc1_4",0,"More than 50,000 pages of emails from Hillary Rodham Clinton’s tenure as secretary of state might not be made public until early 2016, according to a State Department court filing on Monday.

In response to a Freedom of Information Act lawsuit filed this year, the State Department said that reviewing 55,000 pages of exchanges from Mrs. Clinton’s private email account would be labor-intensive and time-consuming.

Noting the considerable public interest in the emails, the department “is endeavoring to complete the review and production of them as expeditiously as possible,” said John F. Hackett, acting director of the Office of Information Programs and Services at the State Department. “The collection is, however, voluminous and, due to the breadth of topics, the nature of the communications, and the interests of several agencies, presents several challenges.”"
2563,2563,"http://www.nytimes.com/2015/05/17/world/middleeast/abu-sayyaf-isis-commander-killed-by-us-forces-pentagon-says.html?hp=&action=click&pgtype=Homepage&module=first-column-region&region=top-news&WT.nav=top-news
http://www.cnn.com/2015/05/16/politics/abu-sayyaf-isis-white-house-raid-syria/index.html",0,"WASHINGTON — American Special Operations forces mounted a rare raid into eastern Syria early Saturday, killing a leader of the Islamic State and about a dozen militant fighters, as well as capturing his wife and freeing an 18-year-old Yazidi woman who Pentagon officials said had been held as a slave.

In the first successful raid by American ground troops since the military campaign against the Islamic State began last year, two dozen Delta Force commandos entered Syria aboard Black Hawk helicopters and V-22 Ospreys and killed the leader, a man known as Abu Sayyaf. One American military official described him as the Islamic State’s “emir of oil and gas.”

Even so, Abu Sayyaf is a midlevel leader in the organization — one terrorism analyst compared him to Al Capone’s accountant — and likely is replaceable in fairly short order. And the operation, while successful, comes as the Islamic State has been advancing in the Iraqi city of Ramadi, demonstrating that the fight against the Sunni militant group in both Iraq and Syria remains very fluid.

Yet the Pentagon’s description of a nighttime raid that found its intended target deep inside Syria without any American troops being wounded or killed illustrates not only the effectiveness of the Delta Force, but of improving American intelligence on shadowy Islamic State leaders."
2567,2567,"http://www.nytimes.com/2015/05/19/us/politics/obama-to-limit-military-style-equipment-for-police-forces.html?_r=0
http://www.usatoday.com/story/news/politics/2015/05/18/obama-police-military-equipment-sales-new-jersey/27521793/",0,"CAMDEN, N.J. — President Obama came here on Monday to celebrate the progress a revamped police force has made in building trust between law enforcement and the people of Camden, a rare bright spot in what he has acknowledged is an otherwise troubled relationship between the police and black communities.

But as the presidential limousine passed through street after street of decrepit buildings, stopping at a community center so he could talk to young black men and police officers, Mr. Obama confronted a set of problems that have helped define his own complicated relationship with the police.

Ever since he said in 2009 that the police “acted stupidly” in arresting Henry Louis Gates Jr., a black Harvard professor who is a friend of Mr. Obama’s, outside his Cambridge home, there has been a sense among at least some law enforcement officials that Mr. Obama is not on their side, and is suspicious of them and disdainful of their culture.

As racially tinged clashes between black men and police officers have cropped up in cities throughout the country, Mr. Obama has tried to strike a delicate balance in condemning inappropriate police practices without making a blanket condemnation of their profession. Law enforcement officials say he has often fallen short."
2570,2570,http://www.nytimes.com/2015/05/24/us/politics/nsa-and-other-matters-vex-senate-leader-and-leave-disarray.html?ref=politics,0,"WASHINGTON — The sleepy United States senators thought they were done voting. But then, around 1 a.m. on the Saturday before Memorial Day, Senator Rand Paul, Republican of Kentucky and presidential candidate, marched spryly to the Senate floor to let it be known that, no, he would not agree to extend the federal government’s bulk collection of phone records program. Not even for one day.

With that, Senator Mitch McConnell, a fellow Kentucky Republican who only a few hours before was ebullient with the passage of a major trade package, was reduced to ordering his colleagues back to Washington next Sunday to try again to prevent the act from expiring.

The unexpected legislative collapse on the Senate floor, and Mr. McConnell’s morose departure, pointed up the quandary that has emerged since Republicans took control.

They have had successes, like passage of the hard-fought bill that could pave the way to the largest trade agreement in a generation and a bill to give Congress a voice in the Iran nuclear negotiations. And more senators are allowed to try to influence legislation through amendments, which Mr. McConnell’s Democratic predecessor as majority leader, Senator Harry Reid of Nevada, prevented."
2586,2586,"http://www.nytimes.com/2015/06/02/us/senate-bill-patriot-act-spying-nsa.html?hp=&action=click&pgtype=Homepage&module=first-column-region&region=top-news&WT.nav=top-news&_r=0
http://www.politico.com/story/2015/05/mitch-mcconnell-nsa-patriot-act-surveillance-118453.html?hp=t3_r",0,"WASHINGTON — The fractious debate over restarting the government’s sweeping surveillance program is expected to reach its final Senate showdown on Tuesday, when defense hawks make an urgent appeal to preserve more power for security agencies to gain access to Americans’ phone records.

But if the hawks prevail and push too far, many members of the House said they would reject the Senate approach, meaning that the surveillance program would remain largely blacked out until a compromise was reached. The program lapsed at 12:01 a.m. Monday because opponents of surveillance refused to extend it through the legislative fight.

Senator Mitch McConnell of Kentucky, the majority leader, and an ally, Senator Richard Burr of North Carolina, the Intelligence Committee chairman, plan one last attempt to amend the USA Freedom Act, which the House passed and which the two senators once denounced as an impediment to national security. Both men have declared the bill a dangerous retrenchment from national security programs put in place after the attacks of Sept. 11, 2001, even though the House overwhelmingly passed the legislation, with the backing of both Speaker John A. Boehner, Republican of Ohio, and President Obama.

The White House on Monday pressed for the Senate to refrain from making substantive changes to the legislation, arguing that with the authorizations lapsed, this was no time to add provisions that could lead to a lengthy parliamentary back-and-forth on Capitol Hill."
2596,2596,http://www.nytimes.com/politics/first-draft/2015/06/04/jeb-bush-plans-june-15-announcement/?_r=0,0,"Photo

Jeb Bush will end the suspense on June 15.

The former Florida governor and likely presidential candidate teased on Thursday morning that he would make an announcement on that date. Aides to Mr. Bush said he would speak at the Kendall Campus of Miami Dade College. The choice of location highlights an issue Mr. Bush has focused on for years: education.

“Coming soon…” Mr. Bush posted on Twitter, with a link to a page to sign up for more information.

Mr. Bush has been aggressively raising money for his “super PAC” and has come under increasing pressure to declare his candidacy. But once he declares, he cannot raise money for the outside group.

By releasing the date of the announcement, he may be trying to end the calls for some kind of investigation into his fund-raising efforts.

Several of Mr. Bush’s aides, who will soon be on opposite sides of a campaign finance-imposed firewall between the campaign and the super PAC, are meeting this week in Miami.

Mr. Bush plans to use his super PAC for several campaign operations, although it is not yet clear exactly what Right to Rise, the name of the group, will do beyond airing ads. Mike Murphy, Mr. Bush’s longtime confidante and top strategist, will be at the super PAC, while another top adviser, Sally Bradshaw, is expected to work on the campaign.

Under campaign finance laws, the super PAC and the campaign cannot coordinate. Mr. Bush is expected to have more super PAC money than any of the other Republicans when the filings are made public next month.

"
2599,2599,http://www.nytimes.com/2015/06/11/world/middleeast/us-embracing-a-new-approach-on-battling-isis-in-iraq.html,0,"WASHINGTON — President Obama has authorized the deployment of up to 450 more American troops to Iraq to train and assist the Iraqi forces battling the Islamic State, the White House announced on Wednesday, signaling a major shift of focus in the fight against the Sunni militant group.

The United States forces will use Al Taqqadum, an Iraqi base near the town of Habbaniya in eastern Anbar Province, as their training hub, the White House said. Mr. Obama opted to send them at the request of Prime Minister Haider al-Abadi of Iraq, and after consultation with Ashton B. Carter, the secretary of defense, and Gen. Martin E. Dempsey, the chairman of the Joint Chiefs of Staff.

“These new advisers will work to build capacity of Iraqi forces, including local tribal fighters, to improve their ability to plan, lead and conduct operations against ISIL in eastern Anbar under the command of the prime minister,” Josh Earnest, the White House press secretary, said in a statement, referring to the Islamic State, which is also known as ISIS and ISIL. “This train, advise and assist mission builds on lessons learned during the past several months and is just one aspect of our commitment to support the Iraqi Security Forces.”

Mr. Obama will also speed up the delivery of weapons and equipment to Iraqi forces, including pesh merga and tribal fighters who are under Iraqi command."
2603,2603,http://www.nytimes.com/2015/06/14/us/hillary-clinton-attacks-republican-economic-policies-in-roosevelt-island-speech.html?ref=politics&_r=0,0,"Hillary Rodham Clinton, in a speech that was at times sweeping and at times policy laden, delivered on Saturday a pointed repudiation of Republican economic policies and a populist promise to reverse the gaping gulf between the rich and poor at her biggest campaign event to date.

Under sunny skies and surrounded by flag-waving supporters on Roosevelt Island in New York, Mrs. Clinton pledged to run an inclusive campaign and to create a more inclusive economy, saying that even the new voices in the Republican Party continued to push “the top-down economic policies that failed us before.”

“These Republicans trip over themselves promising lower taxes for the wealthy and fewer rules for the biggest corporations without any regard on how that will make income inequality worse,” she said before a crowd estimated at 5,500, according to the campaign.

“I’m not running for some Americans, but for all Americans,” Mrs. Clinton said. “I’m running for all Americans.”"
2608,2608,http://www.nytimes.com/2015/06/13/us/politics/democrats-revolt-on-trade-bill-obama.html?ref=politics&_r=0,0,"WASHINGTON — He made it personal. He appealed to their loyalty. He asked them to give him what every modern president has had. He argued the facts, disputed the politics, quarreled over the history and at times lashed out at those who still refused to stand with him.

Yet in the end, after years of frustration with Republicans blocking his ideas in Congress, President Obama on Friday found the most sweeping legislative initiative left on his agenda thwarted not by the opposition but by his own party. If not for his fellow Democrats, Mr. Obama would have a landmark trade bill heading to his desk for signature.

The sting of defeat may be temporary. The White House adamantly insisted on Friday that it made important progress by passing part of the trade package and still has a chance to turn around the vote on the other part. If that proves true, Mr. Obama may yet secure the negotiating authority he needs to seal a legacy-building 12-nation Pacific trade agreement and the day’s setback may ultimately be overshadowed.

But for the moment, at least, the defeat laid bare a fundamental schism within the party over economics and, according to some analysts and officials, exposed a stark divide between Democratic lawmakers and a Democratic president late in his tenure. Once eager to support Mr. Obama, Democrats now are less willing to buck their own labor-dominated base or their own convictions to advance their president’s program."
2629,2629,http://www.nytimes.com/2015/06/25/us/politics/bobby-jindal-announces-bid-for-president.html,0,"KENNER, La. — Gov. Bobby Jindal, who is Louisiana’s first nonwhite governor since Reconstruction but whose popularity plummeted as the state struggled with a $1.6 billion shortfall, announced Wednesday that he is running for president in 2016.

Mr. Jindal, 44, an Indian-American, joins the crowded field of Republican contenders in what even his supporters call a long-shot candidacy.

Standing before a giant American flag at an event center in this New Orleans suburb, Mr. Jindal presented himself as a policy writer whose résumé — as a two-term governor and a former congressman who once led the state health agency and the University of Louisiana system — sets him apart. He said that Louisiana cut the number of “government bureaucrats” by more than 30,000 positions, and that the state now had the highest population in its history, with more people moving to Louisiana than leaving it.

“There are a lot of great talkers running for president already,” Mr. Jindal said, adding: “We’ve had enough of talkers. It is time for a doer.”"
2637,2637,http://www.nytimes.com/2015/06/27/world/europe/french-factory-lyon-attack-isis.html?_r=0,0,"ST.-PRIEST, France — A deliveryman who French security officials say once had links to radical Islamist groups drove his truck into an American-owned chemical plant near Lyon on Friday, set off an explosion and, in a macabre twist, mounted his boss’s severed head on the plant’s gate.

Flags were placed on either side of the gruesome display, French officials said.

The interior minister, Bernard Cazeneuve, identified the suspect, who was apprehended, as Yassine Salhi, 35, a resident of nearby St.-Priest, a small town outside Lyon, in southeastern France.

Mr. Salhi was known to the employees and was waived in. He parked his truck at the end of an alley and for a few minutes was out of the range of security cameras. Then his truck could be seen speeding toward a hangar on the site, and there was an explosion that destroyed much of the structure, said François Molins, the Paris prosecutor.

Firefighters and emergency workers arrived on the scene within four minutes. As they were assessing the damage and securing the area, they went into a second hangar that held canisters of liquid air, acetone and gas. They found Mr. Salhi trying to open one of the canisters. The firefighters apprehended him and turned him over to the police."
2649,2649,http://www.nytimes.com/2015/07/02/business/international/greece-bailout-tsipras.html?hp=&action=click&pgtype=Homepage&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,0,"ATHENS — An unexpected new effort by Greece to compromise with its creditors on a bailout package prompted a cool response from most of the rest of Europe on Wednesday as efforts to find a way out of the financial crisis confronting Athens remained chaotic.

On another day of twists and turns, Prime Minister Alexis Tsipras’s government said it would be willing to accept many of the terms of a bailout package that it had previously rejected, if they are part of a broader deal to address the country’s funding needs for the next two years.

While reviving hopes for a deal to end Greece’s financial crisis, the seeming reversal by Mr. Tsipras underscored the confusion over his strategy and the status of the negotiations. The sudden turn of events raised questions about what offer was still on the table for Greece, whether Mr. Tsipras would go ahead with a referendum scheduled for Sunday and, if so, what deal Greeks would actually be voting on."
